store,cntdate,countname,dpt,sdpt,cls,scls,sku,ibc,sbc,sku_des,brandid,brnnam,vendor,vend_nam,catalogue,coldsc,sizdsc,retail,cost,soh,qty_count,qty_var,extrtl_var,extcst_var,skutype,rpname,phycnt_cst,phycnt_rtl,percen_var,gm,vnd_vat_rate
FC071,20240916,,550,501,,,165407,,8851553127612,ปากกาลูกลื่น 0.7 มม. น้ำเงิน (แพ็ค50ด้าม) ตราม้า H-402,,,,,,,,242,152.89,2,2,0,0,0,Credit,STK2,305.78,484,,,
FC071,20240916,,550,501,,,178579,,8851553177624,ปากกาลูกลื่น 0.7 มม. (แพ็ค50ด้าม) น้ำเงิน ตราม้า H-300,,,,,,,,242,158.24,2,2,0,0,0,Credit,STK2,316.48,484,,,
FC071,20240916,,550,501,,,365632,,8851553103685,ปากกาลูกลื่น 0.7มม.น้ำเงินด้ามคละสี(50ด้าม) ตราม้า H-06,,,,,,,,219,140,2,2,0,0,0,Credit,STK2,280,438,,,
FC071,20240916,,550,502,,,335917,,8858729247310,ดินสอเขียนกระจก ดำ (12ด้าม) ตราม้า H-1818,,,,,,,,210,135.79,3,3,0,0,0,Credit,STK2,407.37,630,,,
FC071,20240916,,550,502,,,450136,,8858729247266,ดินสอเขียนกระจก ขาว (12ด้าม) ตราม้า H-1818,,,,,,,,210,135.79,1,3,2,420,271.58,Credit,STK2,407.37,630,,,
FC071,20240916,,550,503,,,166973,,8851552201634,ปากกามาร์คเกอร์ 2 หัว (แพ็ค12ด้าม) แดง ตราม้า,,,,,,,,177,117.89,2,2,0,0,0,Credit,STK2,235.78,354,,,
FC071,20240916,,550,503,,,166965,,8851552201610,ปากกามาร์คเกอร์ 2 หัว (แพ็ค12ด้าม) น้ำเงิน ตราม้า,,,,,,,,177,117.89,3,3,0,0,0,Credit,STK2,353.67,531,,,
FC071,20240916,,550,503,,,166962,,8851552201627,ปากกามาร์คเกอร์ 2 หัว (แพ็ค12ด้าม) ดำ ตราม้า,,,,,,,,177,118.08,2,2,0,0,0,Credit,STK2,236.16,354,,,
FC071,20240916,,550,503,,,179234,,8851552201603,ปากกามาร์คเกอร์ 2 หัว 12 สี ตราม้า,,,,,,,,177,117.98,2,2,0,0,0,Credit,STK2,235.96,354,,,
FC071,20240916,,550,502,,,178399,,8851553207703,ดินสอ HB (แพ็ค50แท่ง) ตราม้า H-2547,,,,,,,,157,106.14,2,2,0,0,0,Credit,STK2,212.28,314,,,
FC071,20240916,,550,509,,,352593,,8858729241332,เครื่องเหลาดินสอ คละสี ตราม้า H-217,,,,,,,,135,86.32,2,2,0,0,0,Credit,STK2,172.64,270,,,
FC071,20240916,,550,506,,,432061,,8851553305386,ดินสอสีพร้อมกบเหลา 24 สี ตราม้า H-2080,,,,,,,,130,77.11,4,4,0,0,0,Credit,STK2,308.44,520,,,
FC071,20240916,,550,503,,,167196,,8851552209548,ปากกาไวท์บอร์ด (แพ็ค6ด้าม) คละสี ตราม้า H-22,,,,,,,,89,59.01,9,9,0,0,0,Credit,STK2,531.09,801,,,
FC071,20240916,,550,503,,,219430,,8851552307459,ปากกาสีน้ำ (ชุด12สี) ตราม้า H-110,,,,,,,,85,54.74,10,10,0,0,0,Credit,STK2,547.4,850,,,
FC071,20240916,,550,506,,,439122,,8851553407660,ชุดสีโปสเตอร์พร้อมพู่กันและจานสี ตราม้า,,,,,,,,80,50.53,5,5,0,0,0,Credit,STK2,252.65,400,,,
FC071,20240916,,550,503,,,167307,,8851552307466,ปากกาสีน้ำ (แพ็ค12ด้าม) น้ำเงิน ตราม้า H-110,,,,,,,,77,50.53,2,2,0,0,0,Credit,STK2,101.06,154,,,
FC071,20240916,,550,506,,,432144,,8851553322017,ดินสอสีไม้สั้น 24 สี ตราม้า,,,,,,,,65,40.05,8,8,0,0,0,Credit,STK2,320.4,520,,,
FC071,20240916,,550,506,,,432132,,8851553302224,ดินสอสีไม้ยาวพร้อมกบเหลา 12 สี ตราม้า H-2080,,,,,,,,60,37.89,10,10,0,0,0,Credit,STK2,378.9,600,,,
FC071,20240916,,550,503,,,167164,,8851552658032,ชุดปากกาไวท์บอร์ดพร้อมแปรงลบ (ดำ-แดง) ตราม้า,,,,,,,,55,34.74,5,5,0,0,0,Credit,STK2,173.70000000000002,275,,,
FC071,20240916,,550,503,,,167160,,8851552210360,ปากกาไวท์บอร์ด 2 หัว คละสี ตราม้า,,,,,,,,49,32.63,1,1,0,0,0,Credit,STK2,32.63,49,,,
FC071,20240916,,550,503,,,166972,,8851552201498,ปากกามาร์คเกอร์ 2 หัว (แพ็ค3ด้าม) แดง ตราม้า,,,,,,,,45,29.68,4,4,0,0,0,Credit,STK2,118.72,180,,,
FC071,20240916,,550,503,,,166964,,8851552201450,ปากกามาร์คเกอร์ 2 หัว (แพ็ค3ด้าม) น้ำเงิน ตราม้า,,,,,,,,45,29.68,3,2,-1,-45,-29.68,Credit,STK2,59.36,90,,,
FC071,20240916,,550,503,,,166959,,8851552201511,ปากกามาร์คเกอร์ 2 หัว (แพ็ค3ด้าม) คละสี ตราม้า,,,,,,,,45,29.68,5,5,0,0,0,Credit,STK2,148.4,225,,,
FC071,20240916,,550,503,,,166961,,8851552201474,ปากกามาร์คเกอร์ 2 หัว (แพ็ค3ด้าม) ดำ ตราม้า,,,,,,,,45,29.68,5,5,0,0,0,Credit,STK2,148.4,225,,,
FC071,20240916,,550,502,,,166726,,8851553231432,ดินสอ 2B (กล่อง12แท่ง) ตราม้า H-9100,,,,,,,,43,27.54,3,3,0,0,0,Credit,STK2,82.62,129,,,
FC071,20240916,,550,507,,,298174,,8858729207611,เทปลบคำผิด 5มม.x6ม. คละสี ตราม้า H-975,,,,,,,,40,24.27,2,2,0,0,0,Credit,STK2,48.54,80,,,
FC071,20240916,,550,502,,,166662,,8851553207673,ดินสอ HB (กล่อง12แท่ง) ตราม้า H-2547,,,,,,,,40,26.84,3,3,0,0,0,Credit,STK2,80.52,120,,,
FC071,20240916,,550,503,,,456062,,8851552512020,หมึกเติมปากกามาร์คเกอร์ 30ซีซี. ดำ ตราม้า,,,,,,,,36,24.61,1,1,0,0,0,Credit,STK2,24.61,36,,,
FC071,20240916,,550,502,,,166663,,8851553204320,ดินสอ HB (กล่อง12แท่ง) ตราม้า H-300,,,,,,,,36,22.11,7,7,0,0,0,Credit,STK2,154.76999999999998,252,,,
FC071,20240916,,550,503,,,168098,,8851552512037,หมึกเติมปากกามาร์คเกอร์ 30ซีซี. แดง ตราม้า,,,,,,,,36,23.17,2,2,0,0,0,Credit,STK2,46.34,72,,,
FC071,20240916,,550,503,,,168097,,8851552512013,หมึกเติมปากกามาร์คเกอร์ 30ซีซี. น้ำเงิน ตราม้า,,,,,,,,36,23.17,3,3,0,0,0,Credit,STK2,69.51,108,,,
FC071,20240916,,550,513,,,168496,,8851552658063,แปรงลบกระดาน คละสี ตราม้า H-01,,,,,,,,27,15.56,3,3,0,0,0,Credit,STK2,46.68,81,,,
FC071,20240916,,550,502,,,334732,,8858729210642,ปลอกฟองน้ำ คละสี (แพ็ค5อัน) ตราม้า Fancy,,,,,,,,25,15.79,3,3,0,0,0,Credit,STK2,47.37,75,,,
FC071,20240916,,550,504,,,186438,,8851552217406,ปากกาเน้นข้อความ ชมพู ตราม้า H-111,,,,,,,,23,15.83,5,5,0,0,0,Credit,STK2,79.15,115,,,
FC071,20240916,,550,504,,,184651,,8851552217383,ปากกาเน้นข้อความ ส้ม ตราม้า H-111,,,,,,,,23,16.05,5,5,0,0,0,Credit,STK2,80.25,115,,,
FC071,20240916,,550,503,,,184658,,8851552323015,ปากกามาร์คเกอร์ 2 หัว น้ำเงิน ตราม้า H-41,,,,,,,,22,13.68,10,10,0,0,0,Credit,STK2,136.8,220,,,
FC071,20240916,,550,503,,,324293,,8851552323022,ปากกามาร์คเกอร์ 2 หัว ดำ ตราม้า H-41,,,,,,,,22,15.7,7,7,0,0,0,Credit,STK2,109.89999999999999,154,,,
FC071,20240916,,550,503,,,,,8851552201030,Color:Red Horse Twin Heads Permanent Marker Re Horse No,,,,,,,,19,10.79,5,5,0,0,0,Credit,STK2,53.949999999999996,95,,,
FC071,20240916,,550,503,,,218368,,8851552201016,ปากกามาร์คเกอร์ 2 หัว น้ำเงิน ตราม้า,,,,,,,,19,10.79,2,2,0,0,0,Credit,STK2,21.58,38,,,
FC071,20240916,,550,503,,,173801,,8851552209029,ปากกาไวท์บอร์ด 2 มม. ดำ ตราม้า H-22,,,,,,,,16,10.26,8,8,0,0,0,Credit,STK2,82.08,128,,,
FC071,20240916,,550,503,,,173799,,8851552209012,ปากกาไวท์บอร์ด 2 มม. น้ำเงิน ตราม้า H-22,,,,,,,,16,10.01,9,9,0,0,0,Credit,STK2,90.09,144,,,
FC071,20240916,,550,503,,,173800,,8851552209036,ปากกาไวท์บอร์ด 2 มม. แดง ตราม้า H-22,,,,,,,,16,10,10,11,1,16,10,Credit,STK2,110,176,,,
FC071,20240916,,550,504,,,365226,,8858729225745,ปากกาเน้นข้อความ 2 หัว 2in1 ส้ม ตราม้า H-777,,,,,,,,16,9.47,13,13,0,0,0,Credit,STK2,123.11000000000001,208,,,
FC071,20240916,,550,504,,,365227,,8858729225509,ปากกาเน้นข้อความ 2 หัว 2in1 ชมพู ตราม้า H-777,,,,,,,,16,9.47,6,6,0,0,0,Credit,STK2,56.82000000000001,96,,,
FC071,20240916,,550,504,,,365228,,8858729225493,ปากกาเน้นข้อความ 2 หัว 2in1 เหลือง ตราม้า H-777,,,,,,,,16,9.47,14,14,0,0,0,Credit,STK2,132.58,224,,,
FC071,20240916,,550,504,,,365229,,8858729225752,ปากกาเน้นข้อความ 2 หัว 2in1 เขียว ตราม้า H-777,,,,,,,,16,9.47,14,14,0,0,0,Credit,STK2,132.58,224,,,
FC071,20240916,,550,503,,,173798,,8851552209043,ปากกาไวท์บอร์ด 2 มม. เขียว ตราม้า H-22,,,,,,,,16,10.26,8,0,-8,-128,-82.08,Credit,STK2,0,0,,,
FC071,20240916,,550,503,,,173802,,8851552213019,ปากกามาร์คเกอร์ น้ำเงิน ตราม้า H-44,,,,,,,,15,8.95,1,1,0,0,0,Credit,STK2,8.95,15,,,
FC071,20240916,,550,510,,,219384,,8851552100159,ไม้บรรทัดพลาสติก 12 นิ้ว ตราม้า H-12,,,,,,,,12,6.76,13,12,-1,-12,-6.76,Credit,STK2,81.12,144,,,
FC071,20240916,,550,510,,,218387,,8851552100142,ไม้บรรทัดพลาสติก 6 นิ้ว ตราม้า H-06,,,,,,,,8,4.21,7,7,0,0,0,Credit,STK2,29.47,56,,,
FC071,20240916,,550,507,,,167965,,4901991585810,เทปลบคำผิด 6 มม.x8 ม. (แพ็ค3อัน) ทอมโบว CT-CF6,,,,,,,,180,113.68,1,0,-1,-180,-113.68,Credit,STK2,0,0,,,
FC071,20240916,,550,507,,,325215,,4901991054309,เทปลบคำผิด 5มม.x6ม. (แพ็ค3อัน) คละสี ทอมโบว CC5 KPA-324,,,,,,,,119,75.06,1,1,0,0,0,Credit,STK2,75.06,119,,,
FC071,20240916,,550,507,,,356564,,4901991702552,เทปลบคำผิด 5มม.x16ม. ใส ทอมโบว CT-YTC5,,,,,,,,95,58.86,1,1,0,0,0,Credit,STK2,58.86,95,,,
FC071,20240916,,550,507,,,360814,,4901991706857,เทปลบคำผิด 5มม.x10ม. ดำ ทอมโบว CT-CA5C11,,,,,,,,88,56.27,1,1,0,0,0,Credit,STK2,56.27,88,,,
FC071,20240916,,550,507,,,360816,,4901991706864,เทปลบคำผิด 5มม.x10ม. ฟ้า ทอมโบว CT-CA5C42,,,,,,,,88,56.27,3,3,0,0,0,Credit,STK2,168.81,264,,,
FC071,20240916,,550,507,,,169122,,4901991704020,เทปลบคำผิด 6 มม.x10 ม. (CT-YS6) ทอมโบว CT-YS,,,,,,,,85,55.09,5,5,0,0,0,Credit,STK2,275.45000000000005,425,,,
FC071,20240916,,550,507,,,169121,,4901991704013,เทปลบคำผิด 5 มม.x10 ม. (CT-YS5) ทอมโบว CT-YS,,,,,,,,85,55.09,4,4,0,0,0,Credit,STK2,220.36,340,,,
FC071,20240916,,550,507,,,167964,,4901991703320,เทปลบคำผิด 6 มม.x8 ม. (CT-CF6) ทอมโบว CT-CF,,,,,,,,68,42.69,3,3,0,0,0,Credit,STK2,128.07,204,,,
FC071,20240916,,550,507,,,219381,,4901991703306,เทปลบคำผิด 4.2มม.x8 ม. (CT-CF4) ทอมโบว CT-CF,,,,,,,,68,42.69,3,3,0,0,0,Credit,STK2,128.07,204,,,
FC071,20240916,,550,507,,,167961,,4901991703313,เทปลบคำผิด 5 มม.x8 ม. (CT-CF5) ทอมโบว CT-CF,,,,,,,,68,42.69,3,3,0,0,0,Credit,STK2,128.07,204,,,
FC071,20240916,,550,507,,,178887,,4901991704419,เทปลบคำผิด (C50) ทอมโบว CT-CC5,,,,,,,,43,26.85,1,1,0,0,0,Credit,STK2,26.85,43,,,
FC071,20240916,,550,513,,,352404,,8851334404659,กระดานไวท์บอร์ดแม่เหล็กขอบอลูฯ 40x60ซม. เท็กซ์ 718,,,,,,,,650,355.56,1,0,-1,-650,-355.56,Credit,STK2,0,0,,,
FC071,20240916,,550,513,,,450055,,8851334400453,กระดานไวท์บอร์ด 40x60 ซม. Tex 754,,,,,,,,520,300,1,1,0,0,0,Credit,STK2,300,520,,,
FC071,20240916,,550,503,,,243622,,8851334262648,ปากกาไวท์บอร์ด 2 มม. 12 สี Tex 713,,,,,,,,490,289.47,-3,0,3,1470,868.4100000000001,Credit,STK2,0,0,,,
FC071,20240916,,550,513,,,352400,,8851334404611,กระดานไวท์บอร์ดขอบอลูมิเนียม 40x60ซม. เท็กซ์ 718,,,,,,,,400,244.44,1,0,-1,-400,-244.44,Credit,STK2,0,0,,,
FC071,20240916,,550,513,,,236591,,8851334400446,กระดานไวท์บอร์ด 30x40 ซม. Tex 754,,,,,,,,350,200,1,1,0,0,0,Credit,STK2,200,350,,,
FC071,20240916,,550,513,,,180519,,8851334402709,กระดานไวท์บอร์ด 20x30 ซม. Tex,,,,,,,,260,144.44,1,1,0,0,0,Credit,STK2,144.44,260,,,
FC071,20240916,,550,513,,,352399,,8851334404604,กระดานไวท์บอร์ดขอบอลูมิเนียม 30x40ซม. เท็กซ์ 718,,,,,,,,250,148.07,3,0,-3,-750,-444.21,Credit,STK2,0,0,,,
FC071,20240916,,550,504,,,365797,,8851334264123,ปากกาเน้นข้อความ Glitter Liter คละสี(แพ็ค6) เท็กซ์ 1020,,,,,,,,150,100,1,1,0,0,0,Credit,STK2,100,150,,,
FC071,20240916,,550,503,,,352614,,8851334263515,ปากกาไวท์บอร์ด 5มม. คละสี (แพ็ค3ด้าม) เท็กซ์ 713-1,,,,,,,,130,75.26,6,6,0,0,0,Credit,STK2,451.56000000000006,780,,,
FC071,20240916,,550,506,,,431957,,0000022730398,ชุดสี (205ชิ้น) ธิงคิ้ล Ultimate Art Studio,,,,,,,,790,189.63,2,2,0,0,0,Credit,STK2,379.26,1580,,,
FC071,20240916,,550,504,,,389343,,0000022904782,ปากกาเน้นข้อความ 6ด้าม/แพ็ค คละสี ธิงค์คิน ,,,,,,,,199,56.89,2,2,0,0,0,Credit,STK2,113.78,398,,,
FC071,20240916,,550,511,,,450051,,6941288713401,กระเป๋าดินสอแตงโม FLUFFY21X12 ซม. ชมพู ธิงค์คิน ,,,,,,,,199,70.3,1,0,-1,-199,-70.3,Credit,STK2,0,0,,,
FC071,20240916,,550,506,,,416770,,8851419027858,สมุดวาดเขียนฉีก A4 ธิงค์คิน 30 แผ่น 150 แกรม,,,,,,,,115,61.11,1,1,0,0,0,Credit,STK2,61.11,115,,,
FC071,20240916,,550,509,,,386964,,6941288713364,กบเหลาดินสอ1รู PINEAPPLE ธิงค์คิน MF992309-2,,,,,,,,45,15.63,3,3,0,0,0,Credit,STK2,46.89,135,,,
FC071,20240916,,550,501,,,450362,,6932802419503,ปากกาหมึกเจลซีล 0.5มม น้ำเงิน ธิงค์คิน ZF1950,,,,,,,,39,8.42,35,35,0,0,0,Credit,STK2,294.7,1365,,,
FC071,20240916,,550,501,,,328480,,4895151477087,ปากกาหมึกเจล 0.5 มม. น้ำเงิน เปเป้อร์เมท Inkjoy Gel,,,,,,,,56,36.09,9,9,0,0,0,Credit,STK2,324.81000000000006,504,,,
FC071,20240916,,550,501,,,409652,,4895151552975,ปากกาหมึกเจล เปเป้อร์เมท G610 G-Seires 0.5มม. น้ำเงิน,,,,,,,,46,26.94,8,8,0,0,0,Credit,STK2,215.52,368,,,
FC071,20240916,,550,501,,,409654,,4895151552951,ปากกาหมึกเจล เปเป้อร์เมท G610 G-Seires 0.5มม. ดำ,,,,,,,,46,21.89,7,7,0,0,0,Credit,STK2,153.23000000000002,322,,,
FC071,20240916,,550,507,,,360073,,4977564706043,เทปลบคำผิด 5มม.x12ม. คละสี (แพ็ค3อัน) พลัส WH-1805-3P,,,,,,,,177,99.58,1,1,0,0,0,Credit,STK2,99.58,177,,,
FC071,20240916,,550,507,,,335119,,4977564649432,เทปลบคำผิด+รีฟิลล์ 5มม.x12ม. ม่วง พลัส WH-645-11,,,,,,,,105,58.95,1,1,0,0,0,Credit,STK2,58.95,105,,,
FC071,20240916,,550,507,,,167947,,4977564304850,รีฟิลล์เทปลบคำผิด พลัส WH-605R-2P,,,,,,,,79,41.05,1,1,0,0,0,Credit,STK2,41.05,79,,,
FC071,20240916,,550,507,,,167945,,4977564304737,เทปลบคำผิด 5 มม.x6 ม. พลัส WH-605,,,,,,,,79,44.21,4,4,0,0,0,Credit,STK2,176.84,316,,,
FC071,20240916,,550,507,,,335121,,4977564649463,รีฟิลล์ลบคำผิด 5มม.x6ม. ม่วง (แพ็ค2) พลัส WH-645R-2P,,,,,,,,79,41.05,2,1,-1,-79,-41.05,Credit,STK2,41.05,79,,,
FC071,20240916,,550,507,,,335125,,4977564651121,รีฟิลล์เทปลบคำผิด 5มม.x6ม. ใส (แพ็ค2) พลัส WH-655R-2P,,,,,,,,79,41.05,9,9,0,0,0,Credit,STK2,369.45,711,,,
FC071,20240916,,550,507,,,335120,,4977564649456,รีฟิลล์ลบคำผิด 5มม.x6ม. นง. (แพ็ค2) พลัส WH-645R-2P,,,,,,,,79,41.05,5,5,0,0,0,Credit,STK2,205.25,395,,,
FC071,20240916,,550,507,,,360072,,4977564706029,เทปลบคำผิด 5มม.x12ม. คละสี พลัส WH-1805,,,,,,,,69,37.05,2,2,0,0,0,Credit,STK2,74.1,138,,,
FC071,20240916,,550,507,,,167946,,4977564183646,เทปลบคำผิด 5 มม.x7 ม. พลัส WH-505,,,,,,,,60,33.68,3,3,0,0,0,Credit,STK2,101.03999999999999,180,,,
FC071,20240916,,550,513,,,169975,,8850862028153,กระดานไวท์บอร์ด 40x60 ซม. พร้อมแปรงลบและปากกา PK,,,,,,,,300,183.33,1,1,0,0,0,Credit,STK2,183.33,300,,,
FC071,20240916,,550,510,,,365202,,8850862001132,ไม้บรรทัดอลูมิเนียม 12 นิ้ว แบน พี.เค.,,,,,,,,28,17.37,7,6,-1,-28,-17.37,Credit,STK2,104.22,168,,,
FC071,20240916,,550,510,,,163350,,8850862018895,ไม้บรรทัดอะลูมิเนียม 8 นิ้ว คาดสี PK,,,,,,,,20,12.63,-1,0,1,20,12.63,Credit,STK2,0,0,,,
FC071,20240916,,550,510,,,163348,,8850862018871,ไม้บรรทัดอลูมิเนียม 6 นิ้ว คาดสี PK,,,,,,,,17,10.53,8,8,0,0,0,Credit,STK2,84.24,136,,,
FC071,20240916,,550,501,,,303427,,0072512167298,ไส้ปากกาเจล 0.5 มม. (12อัน) น้ำเงิน เพนเทล LRN5-C,,,,,,,,320,209.09,4,4,0,0,0,Credit,STK2,836.36,1280,,,
FC071,20240916,,550,501,,,316971,,0072512167267,ไส้ปากกาเจล 0.5 มม. (12อัน) แดง เพนเทล LRN5-B,,,,,,,,320,195.54,4,4,0,0,0,Credit,STK2,782.16,1280,,,
FC071,20240916,,550,501,,,350551,,0072512167236,ไส้ปากกาโรลเลอร์บอล 0.5มม. ดำ (12อัน) เพนเทล LRN5-A,,,,,,,,320,217.22,3,3,0,0,0,Credit,STK2,651.66,960,,,
FC071,20240916,,550,501,,,331415,,0072512167113,ไส้ปากกาเจล 0.7 มม. (12อัน) น้ำเงิน เพนเทล LR7-C,,,,,,,,320,195.54,1,0,-1,-320,-195.54,Credit,STK2,0,0,,,
FC071,20240916,,550,501,,,352997,,0072512167083,ไส้ปากกาเจล 0.7มม. แดง (12อัน) เพนเทล LR7-B,,,,,,,,320,195.54,1,0,-1,-320,-195.54,Credit,STK2,0,0,,,
FC071,20240916,,550,506,,,432528,,4711577000091,สีชอล์กพาสเทล เพนเทล PHN-36,,,,,,,,145,91.64,2,2,0,0,0,Credit,STK2,183.28,290,,,
FC071,20240916,,550,507,,,336596,,0884851034120,ปากกาลบคำผิด 7มล. (2ฟรี1) เพนเทล ZL62-WBP3,,,,,,,,139,91.64,7,7,0,0,0,Credit,STK2,641.48,973,,,
FC071,20240916,,550,504,,,167602,,4711577007168,ปากกาเน้นข้อความ 5 สี เพนเทล,,,,,,,,115,74.67,2,2,0,0,0,Credit,STK2,149.34,230,,,
FC071,20240916,,550,506,,,432534,,4711577000084,สีชอล์ค 25 (25สี) เพนเทล PHN,,,,,,,,95,61.09,7,7,0,0,0,Credit,STK2,427.63,665,,,
FC071,20240916,,550,507,,,167923,,3474377920075,เทปลบคำผิด 5 มม.x5 ม. เพนเทล ZT35-W,,,,,,,,77,50.23,5,5,0,0,0,Credit,STK2,251.14999999999998,385,,,
FC071,20240916,,550,504,,,167601,,4711577007151,ปากกาเน้นข้อความ (แพ็ค3ด้าม) คละสี เพนเทล,,,,,,,,70,45.48,1,1,0,0,0,Credit,STK2,45.48,70,,,
FC071,20240916,,550,501,,,336595,,0072512197646,ปากกาเจล Energel 0.7มม. น้ำเงิน เพนเทล BL57-C,,,,,,,,60,39.37,7,7,0,0,0,Credit,STK2,275.59,420,,,
FC071,20240916,,550,501,,,336594,,0072512197615,ปากกาเจล Energel 0.7มม. แดง เพนเทล BL57-B,,,,,,,,60,39.37,10,10,0,0,0,Credit,STK2,393.7,600,,,
FC071,20240916,,550,501,,,363201,,0072512197738,ปากกาหมึกเจล 1.0มม. น้ำเงิน เพนเทล BL60-C,,,,,,,,59,39.37,22,22,0,0,0,Credit,STK2,866.14,1298,,,
FC071,20240916,,550,501,,,322006,,0884851019875,ปากกาหมึกเจล Energel 0.7 มม. น้ำเงิน เพนเทล BLP77-CX,,,,,,,,57,37.34,23,23,0,0,0,Credit,STK2,858.82,1311,,,
FC071,20240916,,550,501,,,322005,,0884851019790,ปากกาหมึกเจล 0.5 มม. แดง เพนเทล BLP75-BX,,,,,,,,57,37.34,13,13,0,0,0,Credit,STK2,485.4200000000001,741,,,
FC071,20240916,,550,506,,,432533,,4711577000060,สีชอล์ค 12 (กล่อง12สี) เพนเทล PHN,,,,,,,,55,32.58,8,8,0,0,0,Credit,STK2,260.64,440,,,
FC071,20240916,,550,508,,,168063,,4902506040428,ยางลบดินสอ (แพ็ค2ก้อน) เพนเทล ZEH10,,,,,,,,55,33.94,1,1,0,0,0,Credit,STK2,33.94,55,,,
FC071,20240916,,550,501,,,166250,,4902506070975,ปากกาหมึกเจล 0.7 มม. นง. เพนเทล Ener Gel BL77,,,,,,,,55,35.29,7,7,0,0,0,Credit,STK2,247.03,385,,,
FC071,20240916,,550,501,,,166309,,4902506070883,ปากกาหมึกเจล 0.5 มม. ดำ เพนเทล Ener Gel BLN75,,,,,,,,55,35.29,10,10,0,0,0,Credit,STK2,352.9,550,,,
FC071,20240916,,550,501,,,166315,,4902506070890,ปากกาหมึกเจล 0.5 มม. แดง เพนเทล Ener Gel BLN75,,,,,,,,55,35.29,9,10,1,55,35.29,Credit,STK2,352.9,550,,,
FC071,20240916,,550,501,,,180825,,4902506254665,ปากกาหมึกเจล 0.5 มม. น้ำเงิน เพนเทล BLN75SW-C,,,,,,,,55,35.29,17,17,0,0,0,Credit,STK2,599.93,935,,,
FC071,20240916,,550,501,,,180826,,4902506254641,ปากกาหมึกเจล 0.5 มม. ดำ เพนเทล BLN75AW-A,,,,,,,,55,35.29,13,13,0,0,0,Credit,STK2,458.77,715,,,
FC071,20240916,,550,501,,,166249,,4902506070968,ปากกาหมึกเจล 0.7 มม. แดง เพนเทล Ener Gel BL77,,,,,,,,55,35.29,13,11,-2,-110,-70.58,Credit,STK2,388.19,605,,,
FC071,20240916,,550,507,,,167852,,3474377922086,ปากกาลบคำผิด 4.2 มล. เพนเทล Fine Point ZL102-WBT,,,,,,,,55,37.34,-2,0,2,110,74.68,Credit,STK2,0,0,,,
FC071,20240916,,550,502,,,184372,,4902506931917,ไส้ดินสอ 4B 0.5 มม. เพนเทล Hi-Polymer C205,,,,,,,,53,35.29,5,5,0,0,0,Credit,STK2,176.45,265,,,
FC071,20240916,,550,501,,,439640,,0884851059369,ปากกาหมึกเจล เพนเทล BY110-C FLOATUNE 1.0 มม. น้ำเงิน,,,,,,,,52,35.29,8,8,0,0,0,Credit,STK2,282.32,416,,,
FC071,20240916,,550,501,,,415850,,4902506401663,ปากกาลูกลื่น เพนเทล BXA105C-C  Calme 0.5มม. น้ำเงิน,,,,,,,,48,32.58,23,23,0,0,0,Credit,STK2,749.3399999999999,1104,,,
FC071,20240916,,550,501,,,170610,,0840010405590,ไส้ปากกาเจล Energel 0.7 น้ำเงิน (2อัน/แพ็ค) เพนเทล LR7C,,,,,,,,48,32.59,-5,0,5,240,162.95000000000002,Credit,STK2,0,0,,,
FC071,20240916,,550,501,,,170706,,0840010405583,ไส้ปากกาเจลEnergel0.5 น้ำเงิน (2อัน/แพ็ค) เพนเทล LRN5-C,,,,,,,,48,32.59,-3,0,3,144,97.77000000000001,Credit,STK2,0,0,,,
FC071,20240916,,550,502,,,166849,,3474371050020,ดินสอกดข้าง 0.5 มม. น้ำเงิน เพนเทล PD105T,,,,,,,,45,27.15,6,6,0,0,0,Credit,STK2,162.89999999999998,270,,,
FC071,20240916,,550,502,,,166846,,3474371050013,ดินสอกดข้าง 0.5 มม. ดำ เพนเทล PD105T,,,,,,,,45,27.16,10,10,0,0,0,Credit,STK2,271.6,450,,,
FC071,20240916,,550,502,,,166854,,3474371050105,ดินสอกดข้าง 0.5 มม. ชมพู เพนเทล PD105T,,,,,,,,45,27.15,8,8,0,0,0,Credit,STK2,217.2,360,,,
FC071,20240916,,550,502,,,166851,,3474371050044,ดินสอกดข้าง 0.5 มม. เขียว เพนเทล PD105T,,,,,,,,45,27.15,8,8,0,0,0,Credit,STK2,217.2,360,,,
FC071,20240916,,550,501,,,178262,,0884851006653,ปากกาหมึกเจล 0.5 มม. ดำ เพนเทล Energel-X BLN105,,,,,,,,43,27.15,9,8,-1,-43,-27.15,Credit,STK2,217.2,344,,,
FC071,20240916,,550,501,,,180822,,0884851008862,ปากกาเจลกด 1.0 มม. น้ำเงิน เพนเทล BL110-CX,,,,,,,,43,27.15,5,5,0,0,0,Credit,STK2,135.75,215,,,
FC071,20240916,,550,501,,,180823,,0884851008800,ปากกาเจลกดเพนเทล1.0BL110AXBKP1 เพนเทล BL110-AX,,,,,,,,43,27.15,8,8,0,0,0,Credit,STK2,217.2,344,,,
FC071,20240916,,550,501,,,184298,,0884851006684,ปากกาหมึกเจล 0.5 มม. แดง เพนเทล Energel-X BLN105,,,,,,,,43,27.15,6,6,0,0,0,Credit,STK2,162.89999999999998,258,,,
FC071,20240916,,550,501,,,178261,,0884851006806,ปากกาหมึกเจล 0.7 มม. น้ำเงิน เพนเทล BL107-CX,,,,,,,,43,27.15,3,3,0,0,0,Credit,STK2,81.44999999999999,129,,,
